valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.241,1975,0.706,['Tower Of Power'],0.421,256880,0.339,0,7qFTZqCuvlCm3PXomHTBIq,0.00108,8,0.0782,-8.664,1,"Below Us, All the City Lights",22,1975-06-30,0.026,78.317
0.0954,1984,0.952,"['Ludwig van Beethoven', 'Berliner Philharmoniker', 'Herbert von Karajan']",0.228,936000,0.161,0,1OAb3BhCFLohozKSJ2I34R,0.888,10,0.124,-17.008,1,"Symphony No.9 In D Minor, Op.125 - ""Choral"": 1. Allegro ma non troppo, un poco maestoso",38,1984-01-01,0.0363,71.06
0.0358,1949,0.957,"['Edward Elgar', 'Pinchas Zukerman', 'Daniel Barenboim', 'London Philharmonic Orchestra']",0.0724,748000,0.0702,0,1Q4RN2dCjFriV9awjnSHNE,0.564,10,0.0704,-23.727,1,"Violin Concerto in B Minor, Op. 61: II. Andante",0,1949,0.047,76.243
0.278,1999,0.23,['Marco Antonio Solís'],0.52,261600,0.448,0,7ILswjhqdnwT4MiKBZH4yS,0.00176,11,0.106,-6.129,0,Si Te Pudiera Mentir,61,1999,0.0274,96.035
0.7440000000000001,1939,0.963,['M. S. Subbulakshmi'],0.557,189693,0.341,0,70Z00sIF5ERZTb70jfg8H5,0.0494,5,0.117,-12.6,1,Enna Seiven,0,1939-12-01,0.0455,115.048
0.234,2017,0.637,['Caleb Belkin'],0.662,139691,0.349,0,4BGfM7Faj0dyEnSuaOw67j,0.00213,5,0.124,-14.022,0,I Fall in Love Too Easliy,63,2017-07-16,0.214,141.951
0.443,1991,4.18e-05,['Coroner'],0.4270000000000001,330987,0.79,0,7mTceRxYae4a5xkEhTgdqq,0.51,10,0.344,-12.396,1,Semtex Revolution,39,1991-08-12,0.0513,111.298
0.862,2008,0.184,"['Big Pun', 'Joe']",0.902,236907,0.614,0,5PG3h38oiQLEJlOuOvIs80,0.000742,4,0.0867,-6.529,0,Still Not a Player (feat. Joe),63,2008-10-14,0.289,94.069
0.0694,1949,0.92,"['Béla Bartók', 'Fritz Reiner', 'Pittsburgh Symphony Orchestra']",0.272,271040,0.122,0,0WFCvdVezMsF9OELNot4OV,0.0139,11,0.303,-17.175,1,"Concerto for Orchestra, Sz. 116: IV. Intermezzo interrotto. Allegretto",0,1949,0.0356,77.977
0.0705,1949,0.993,"['Francis Poulenc', 'Pierre Bernac']",0.355,107400,0.204,0,6w2540CPurlohG5kTvYIDm,0.0563,11,0.165,-13.71,1,"Calligrammes, FP 140: III. Vers le Sud",14,1949,0.0464,97.006
0.371,1977,0.365,['Eric Clapton'],0.645,290560,0.397,0,2nqesy7vSlS8QKWE1zgUfE,0.932,2,0.083,-13.481,1,Peaches And Diesel,30,1977-11-01,0.0303,97.924
0.8240000000000001,1992,0.0157,['Pato Banton'],0.7959999999999999,277293,0.755,0,3aHjc7Ib2aXtfz23bCPz7j,9.22e-06,9,0.303,-9.778,1,Go Pato,52,1992-01-01,0.0453,92.831
0.142,2020,0.0485,"['Future', 'Lil Uzi Vert']",0.773,193859,0.505,1,6GK5du9ndZ7ZwMBrTRTGMH,0.0,5,0.158,-5.716,0,Plastic,73,2020-11-13,0.061,160.031
0.606,1950,0.986,['Giorgos Xatzimixalis'],0.349,260533,0.47,0,0xbbER35h2hD7AelTaHgEd,0.000855,7,0.154,-8.748,1,O Thanasakis,0,1950-01-01,0.0401,114.998
0.902,1962,0.713,['James Darren'],0.522,146720,0.757,0,2zaXKQ2IErjfIGGES2ai6C,0.0,11,0.5920000000000001,-8.867,1,Goodbye Cruel World,14,1962,0.0448,114.789
0.831,1936,0.988,['Victor Silvester and his Ballroom Orchestra'],0.637,160187,0.131,0,4HvsLvIUb5AVj2WjC4yBKr,0.915,5,0.209,-20.835,0,Every Day and in Every Way,0,1936,0.0454,100.717
0.897,1957,0.316,['Little Richard'],0.877,190827,0.638,0,6T947IlRsQcjZRbPyFqR18,1.24e-05,10,0.0695,-4.03,1,Rip It Up - Take 6,15,1957-03,0.133,94.599
0.64,1999,0.0364,['People Under The Stairs'],0.7490000000000001,271080,0.8390000000000001,1,0msneWUDfYKAGrifwEDhtl,0.0,1,0.134,-9.173,0,San Francisco Knights,56,1999-10-26,0.231,87.587
0.593,2002,0.48,['Chelo'],0.556,190264,0.344,0,3HLF4QPmlIO9AIj4XcCpic,0.0,0,0.31,-8.574,1,Al Ver Que Te Vas,43,2002-05-06,0.0306,74.73899999999998
0.318,1934,0.825,['Roy Fox'],0.409,188600,0.0793,0,4mAeewsjdoPMmONr5OvqQO,0.0383,0,0.175,-19.237,1,Paddy (Roy Fox),0,1934,0.0368,104.02
0.6779999999999999,1964,0.7809999999999999,['Herb Alpert & The Tijuana Brass'],0.763,127187,0.353,0,6eNhORmx34L37rYIGrtODM,0.918,10,0.101,-10.624,1,"Salud, Amor y Dinero (Health, Love and Money)",12,1964-10-01,0.0361,145.825
0.128,1954,0.991,['Oscar Peterson'],0.421,160464,0.0813,0,522XCTfDsPtwhJhEyGJBoU,0.929,5,0.12,-21.776,1,Can't Help Loving That Man,3,1954-03-08,0.0387,84.728
0.414,1950,0.951,"['Robert Alda', 'Isabel Bigley']",0.31,211669,0.097,0,7kGADjDiqCmUPBNLO1xs8m,1.27e-06,7,0.136,-21.189,1,"I'll Know (from ""Guys & Dolls"")",7,1950,0.0443,89.82
0.32,1952,0.991,['Oscar Peterson'],0.69,168000,0.123,0,7aaLLuwqT2mAxu9MoneqB2,0.947,7,0.133,-18.312,1,Do Nothin' Till You Hear From Me,6,1952-12-02,0.0385,94.05
0.6990000000000001,1956,0.628,['Ella Fitzgerald'],0.494,177853,0.382,0,2ak4KHMeMSoOLSMoBNJ240,0.0,2,0.295,-9.058,1,This Can't Be Love,21,1956-01-01,0.0373,126.272
0.236,1951,0.924,['William Warfield'],0.24,135227,0.168,0,3MKr4tIcRrak6ewftwewrz,0.0118,0,0.396,-13.077,1,Ol' Man River - Reprise,6,1951-09-24,0.0377,96.283
0.93,1976,0.72,['Los Rancheritos Del Topo Chico'],0.76,176120,0.469,0,4CdwO4Ga2upRNkTyKN1X6e,1.38e-06,5,0.0317,-9.866,1,Pa' Que Y Por Qué,35,1976-01-01,0.0395,94.558
0.792,1980,0.148,['Bob Seger'],0.611,243360,0.826,0,6o8gxO2r5EAJFSzYFryqrV,2.36e-05,0,0.0799,-4.119,1,The Horizontal Bop,39,1980-02-25,0.0858,152.35399999999996
0.847,2006,0.000454,['Shannon'],0.7829999999999999,214960,0.856,0,1cqoBYUuL49ENNV4fgjOm7,0.196,10,0.221,-5.3020000000000005,0,Let the Music Play,45,2006-07-28,0.0945,118.093
0.821,1967,0.49,['Bobby Bare'],0.625,132600,0.405,0,2UQ9gPXdPMEypW3Z1qBl8e,0.0,4,0.165,-14.337,1,Find Out What's Happening,34,1967-11-20,0.0283,94.198
0.443,1946,0.436,['EOR'],0.5,326653,0.472,0,5PTwx39Re9Fr7ULieuKhTl,0.0,2,0.346,-10.880999999999998,1,Sette chili,0,1946,0.0288,107.675
0.8320000000000001,1937,0.809,['The 1937 Flood'],0.547,259533,0.376,0,5Ntp3mTQr83mv6mzjppocZ,1.26e-06,7,0.419,-11.438,1,The L&n Don't Stop Here Anymore (Live),0,1937,0.0451,117.622
0.209,1983,0.00194,['Def Leppard'],0.597,356360,0.8059999999999999,0,33ekOLwD9CszREcPpS6f1K,0.444,0,0.0843,-7.735,0,Billy's Got A Gun,40,1983-01-20,0.0378,92.211
0.787,1957,0.7340000000000001,"['Sammy Davis Jr.', 'Carmen McRae']",0.65,238120,0.517,0,6TSeKvWgaYitBKSanHfWsy,0.0,7,0.256,-5.408,1,Cheek To Cheek,23,1957-01-01,0.0448,82.694
0.0448,1995,0.016,['The Smashing Pumpkins'],0.362,286320,0.409,0,2yKrGPtIwsiwv5tGTDgpNd,0.742,1,0.354,-14.268,1,Galapogos - Remastered 2012,48,1995,0.0314,120.56
0.534,2008,0.0428,['Cassie'],0.691,257502,0.875,0,598UYsme1D5MkXHDXf4j6h,0.0,6,0.144,-4.837,0,Official Girl (feat. Lil' Wayne),45,2008-08-05,0.124,111.345
0.39,1993,9.48e-06,['KMFDM'],0.608,371507,0.916,0,7HSQoMUlC6gmEsWctBBeZx,0.352,2,0.279,-4.2860000000000005,1,Light,35,1993,0.0775,129.09799999999998
0.146,1958,0.927,['Les Paul & Mary Ford'],0.486,165907,0.161,0,7xdBWrGkNjkjn0jrhWTeUs,0.013,0,0.15,-14.419,1,"It's Been A Long, Long Time",17,1958,0.0342,134.578
0.645,1964,0.8420000000000001,['Dave Brubeck'],0.736,193933,0.156,0,2AHsIr5YRGu1vGcdW8ThLy,0.769,2,0.103,-24.113000000000003,0,Broadway Bossa Nova,16,1964,0.0591,95.493
0.0597,1988,0.06,['Ministry'],0.716,288933,0.997,1,7fBbXkujJb0EjxipjDShKC,0.000266,8,0.867,-10.89,0,Flashback,27,1988,0.0621,120.418
0.279,1928,0.987,"['Samuel Barber', 'Vladimir Horowitz']",0.242,115627,0.149,0,14DEFzUKmqBlbrB9LQCtJY,0.877,0,0.134,-26.742,1,"Piano Sonata in E-Flat Minor, Op. 26: II. Allegro vivace e leggero",0,1928,0.0369,88.18799999999996
0.493,2009,0.0641,"['La Roux', 'Sonny Moore']",0.487,311147,0.6890000000000001,0,1oS15s7e3o4fJxpg9UR9ns,1.5399999999999998e-05,8,0.349,-5.624,0,In For The Kill - Skrillex Remix,46,2009,0.0854,144.955
0.416,1945,0.995,"['Frédéric Chopin', 'William Kapell']",0.522,95360,0.0545,0,4SauKEGLgS8TakDN5vRWeg,0.845,8,0.184,-25.516,0,"Mazurka, Op.33, No. 1 in G-Sharp Minor",0,1945,0.0784,77.53399999999998
0.378,2010,0.00235,['Pierce The Veil'],0.37,204893,0.975,0,5z4GWgru4a3X0SFnQMD2oH,0.0,6,0.316,-2.434,0,I Don't Care If You're Contagious,45,2010-06-21,0.0764,166.058
0.934,2009,0.0267,['Kris Allen'],0.578,212747,0.9,0,51YhN4y2tOvfI0Sv1hoBRo,0.0,0,0.287,-2.501,1,Live Like We're Dying,42,2009-09-25,0.0443,92.011
0.6759999999999999,2020,0.0871,['Joyner Lucas'],0.883,239702,0.621,1,17nPeSliosCi427f0lUb75,0.0,11,0.499,-6.063,0,Zim Zimma,71,2020-10-23,0.212,149.05200000000005
0.612,1922,0.996,['Ignacio Corsini'],0.5479999999999999,181173,0.0391,0,0JV4iqw2lSKJaHBQZ0e5zK,0.933,6,0.148,-23.228,1,Martín Fierro - Remasterizado,0,1922-03-29,0.153,75.595
0.135,1983,0.331,['Kim Carnes'],0.511,276400,0.435,0,1xesg0GYCBULz3mFlxJb6P,0.0,0,0.115,-12.03,0,I'll Be There Where The Heart Is,41,1983-04-11,0.0274,137.726
0.873,1932,0.594,"['Tex Beneke', 'Ray Eberle', 'The Modernaires', 'Paula Kelly']",0.423,181453,0.417,0,2a8JpO3JP8atv9bNuVibHS,8.78e-05,3,0.311,-12.682,1,Sleigh Ride (with Paula Kelly),23,1932,0.0404,201.613
0.8859999999999999,1975,0.0554,['Stretch'],0.748,211907,0.755,0,38DAUnVJ0zqOdRuW7RG3sl,0.0,6,0.0628,-7.28,0,Why Did You Do It - Remastered,49,1975,0.0782,98.284
0.222,1955,0.944,['H.D.'],0.614,392680,0.0283,0,3NafSfa9IvEgR3r5puOStY,1.02e-06,8,0.111,-23.285,0,"From Helen in Pallinode, Books I and III",5,1955,0.464,77.559
0.627,1970,0.414,['Elton John'],0.454,224707,0.5660000000000001,0,5ikzxNue9a4uAQmSmTXZSi,0.0,5,0.238,-7.6320000000000014,1,Take Me To The Pilot,37,1970-04-10,0.0921,83.37200000000001
0.963,2003,0.523,['El Viejo Paulino Y Su Gente'],0.8190000000000001,178680,0.615,1,58ozsIURaouwHlQbGJ2sey,1.48e-06,7,0.0794,-8.834,1,El Mono De Alambre,47,2003-01-01,0.092,100.364
0.743,1941,0.956,['Lola Flores'],0.4920000000000001,201304,0.439,0,5poFL2rgmsxieSRNuIWki1,3.91e-05,7,0.1369999999999999,-6.5,1,La Ventolera (Canción Marcha),0,1941-01-01,0.0528,106.015
0.76,1992,0.201,['La Mafia'],0.85,214667,0.4270000000000001,0,0NjkL040aoxSmUYHShEZvx,0.000125,9,0.291,-11.267,1,A Pesar De Ti,36,1992,0.0712,79.71
0.955,1987,0.232,['The Whispers'],0.792,434467,0.748,0,1cyRIBH0seiBgz8NXgIFZG,0.00585,0,0.0859,-9.034,0,I Can Make It Better,28,1987,0.0807,120.508
0.478,1945,0.4320000000000001,['Эрих Мария Ремарк'],0.71,117700,0.224,1,4pAOFy3MaCuj6jqV0LrbzR,0.0,1,0.363,-17.072,1,Часть 66.2 - Триумфальная арка,0,1945,0.945,125.987
0.136,1952,0.991,"['Giacomo Puccini', 'Francesco Molinari-Pradelli', 'Orchestra Sinfonica e Coro di Torino della RAI']",0.417,178133,0.119,0,1WUQnW1hDgucOomJmzumB8,1.55e-05,1,0.129,-16.433,1,Ora stammi a sentir,0,1952,0.0476,123.689
0.6559999999999999,1940,0.992,['ANTONIS NTALGKAS'],0.539,186880,0.386,0,3k1SlMUrDXbKZqMxKhLdB0,0.728,11,0.0802,-9.401,1,Mparmpagiannakis,0,1940-01-01,0.112,97.143
0.884,1965,0.648,['The Fugs'],0.659,135227,0.634,1,7vfMF2c0cg3UXbzOVOTq8z,0.0,0,0.0915,-10.544,1,Boobs a Lot,16,1965,0.05,94.187
0.963,1948,0.87,"['Issachar Miron', 'Yechiel Haggiz', 'Julius Grossman', 'Richard Tucker', 'Sholom Secunda']",0.7120000000000001,161387,0.409,0,6vTPl1NYNI5Kpa3IrjC77m,0.00372,5,0.207,-10.097,1,Tzena Tzena Tzena,0,1948,0.0387,129.781
0.6709999999999999,1997,5.739999999999999e-05,['blink-182'],0.171,225173,0.944,0,6fI5PugHpCL9IzpoCzRSNn,0.0038,7,0.17,-7.045,1,A New Hope,36,1997,0.108,199.501
0.203,1940,0.961,['Lead Belly'],0.713,180976,0.265,0,57XXupuAUQ6guVQyXUalER,0.0,7,0.299,-10.893,1,Looky Looky Yonder / Black Betty / Yellow Woman's Door Bells (On A Monday),2,1940,0.5479999999999999,108.219
0.5329999999999999,1930,0.992,['ANTONIS NTALGKAS'],0.428,179653,0.515,0,4Rmv26quQz82v2bDliZ9Z8,0.908,9,0.112,-7.746,1,Ainte na pethaneis,0,1930-01-01,0.0654,87.39299999999999
0.12,1929,0.986,"['Edvard Grieg', 'RIAS-Symphonie-Orchester', 'Herbert Sandberg']",0.21,430013,0.0719,0,1vOCSXzyqCuBvKFYImolai,0.888,7,0.284,-16.801,1,"From Holberg's Time, Suite for String Orchestra, Op. 40: Sarabande - Gavotte - Musette",0,1929,0.0337,94.929
0.312,2013,0.0128,['Pop Evil'],0.616,196258,0.664,0,0FwiglGo6kL0xLOt114SSh,8.94e-06,0,0.115,-5.66,1,Torn to Pieces,58,2013-05-14,0.0293,122.077
0.969,1987,0.0385,['R.E.M.'],0.718,201600,0.675,0,7MkDvEslqFKLL0NubyaPNj,0.0,1,0.163,-10.452,1,Exhuming McCarthy,32,1987-09-01,0.0431,122.627
0.715,2013,0.161,"['BJ The Chicago Kid', 'Freddie Gibbs', 'Problem']",0.45,212533,0.718,1,5P4KMR8aiKtz2WFxNVYChF,2.14e-05,0,0.3229999999999999,-4.035,0,Smokin' And Ridin' (feat. Freddie Gibbs & Problem),53,2013-09-24,0.256,131.97799999999998
0.296,1942,0.982,"['Wolfgang Amadeus Mozart', 'Bidu Sayão', 'Erich Leinsdorf', 'Columbia Symphony Orchestra']",0.457,269267,0.149,0,11SvJWqbZUXXylo5qI2Zv9,3.9e-05,0,0.118,-13.532,1,"Batti, batti from Il dissoluto punito, ossia Il Don Giovanni, K. 527 (Act I)",0,1942,0.0619,68.434
0.228,2019,0.872,['FKA twigs'],0.563,204067,0.283,0,2cYALQZNXmuFGp2ecgpKMa,0.000143,2,0.0899,-11.858,1,cellophane,66,2019-11-08,0.0395,106.973
0.8109999999999999,1993,0.211,['Los Bukis'],0.762,211587,0.5,0,2wdHaBjNttqV26lrI0rwoY,0.0,5,0.074,-10.749,1,Tu Ingratitud,54,1993-01-01,0.0486,91.437
0.969,1981,0.989,"['Johann Sebastian Bach', 'Glenn Gould']",0.414,54013,0.238,0,3c7s2PsmdNUqGaOd3zHDxb,0.909,7,0.151,-24.808000000000003,1,"Goldberg Variations, BWV 988: Variation 17 a 2 Clav.",42,1981,0.0449,108.994
0.507,1983,0.461,"['Keith Jarrett', 'Gary Peacock', 'Jack DeJohnette']",0.488,508707,0.411,0,5jiSnGBfciBwABbAzD1Ssh,0.242,2,0.129,-17.785,0,If I Should Lose You,35,1983,0.0378,114.694
0.8809999999999999,1972,0.236,"['Emerson, Lake & Palmer']",0.407,227120,0.8029999999999999,0,6X184uZotHv7RLogv2HJiu,0.698,7,0.166,-11.51,1,Hoedown,29,1972-07-06,0.0386,136.281
0.931,1949,0.977,['Lata Mangeshkar'],0.522,140547,0.264,0,3T9ksuiOxvjyDvPh48ZRqx,0.154,8,0.101,-12.411,0,Ghadi Ghadi Poochho Na,0,1949-12-01,0.0862,58.237
0.315,1989,0.5,['Clair Marlo'],0.557,258531,0.336,0,3tpHf0q2BjkEB4ghENFoIo,0.00113,9,0.0587,-14.138,1,'Til They Take My Heart Away,57,1989,0.0276,88.37899999999998
0.972,1965,0.231,['The Wailers'],0.765,170133,0.578,0,0H4ArrRjPizlpcy5U60kBB,0.0,10,0.321,-8.237,1,Simmer Down,16,1965,0.0401,123.664
0.406,1996,0.114,['The Georgia Mass Choir'],0.408,438960,0.453,0,0LfPC4pCvTJSvhgmc5lzhc,0.0,2,0.895,-13.163,0,Come On In the Room,36,1996-11-05,0.263,81.607
0.747,1995,0.267,['Mariah Carey'],0.667,271933,0.611,0,3gc1gXQN7HcKJrzkQwEYc0,2.21e-06,1,0.0795,-9.231,0,Long Ago,41,1995-09-26,0.0529,92.989
0.407,1995,0.000157,['Hum'],0.4270000000000001,277560,0.667,0,5eGfO6X1Vvpgb5LFaL5rLF,0.339,9,0.0898,-11.714,0,The Pod,39,1995-04-11,0.0441,112.293
0.191,1951,0.967,"['Gaetano Donizetti', 'Ugo Tansini', 'Orchestra Sinfonica e Coro di Torino della RAI']",0.404,220172,0.107,0,2IWnxJAfcMxRZIvl0Kkn8P,0.00317,7,0.15,-16.283,1,"Quando, rapito in estasi",0,1951,0.0681,70.733
0.0673,1996,0.994,"['Claude Debussy', 'Jean-Yves Thibaudet']",0.296,256000,0.00896,0,3YJrnXT1UNpRgnc7lcgXSF,0.91,7,0.0825,-31.948,0,"Rêverie, L. 68: Rêverie",49,1996-01-01,0.0394,69.432
0.629,2008,0.00144,['Rise Against'],0.302,207027,0.906,0,2gVuP7yxrIsn2s3i68eHjt,0.0,1,0.0558,-3.387,0,The Strength To Go On,46,2008-01-01,0.0555,132.746
0.246,2017,0.336,['Luke Combs'],0.58,236507,0.5870000000000001,0,2HR9wF4WR2sCJP4r6l9WVF,0.0,6,0.355,-6.965,1,Used to You,65,2017-04-28,0.029,139.929
0.746,1930,0.992,['Αντώνης Διαμαντίδης'],0.536,190773,0.401,0,3lF8mw0wvAaIW5q6Tpq9wx,0.00578,2,0.162,-9.921,1,Nα 'χα ένα μήλο να 'ριχνα,0,1930-01-01,0.115,72.396
0.675,1951,0.964,"['Arthur Schwartz', 'Harland Dixon', 'Patti Milligan', 'Janet Parker', 'A Tree Grows in Brooklyn Ensemble', 'Jay Blackton']",0.308,145067,0.271,0,31T2eiijeqt889WLLYHJc3,0.0221,7,0.246,-13.709,1,A Tree Grows in Brooklyn: That's How It Goes,0,1951,0.0359,78.881
0.952,2012,0.589,['Daniel Calveti'],0.7559999999999999,196867,0.53,0,4Io9nq91YUZNcCeQ0zDcID,0.0,4,0.109,-7.147,1,Mi Historia De Amor,55,2012-08-09,0.037,123.0
0.509,1969,0.6940000000000001,['Andy Williams'],0.265,192467,0.356,0,5dcxuUQZI7nPldcNkxAR9v,0.0,7,0.6559999999999999,-12.720999999999998,1,Happy Heart,39,1969-04-21,0.0321,110.761
0.225,1942,0.982,['Orchestra Of Yankee Doodle Dandy'],0.478,124988,0.7509999999999999,0,4EdwWQxKJUvpbPaBeLdKPe,0.574,5,0.224,-8.669,1,Over There (Finale),3,1942-10-23,0.103,126.443
0.693,1930,0.99,['Ignacio Corsini'],0.695,141307,0.119,0,01qL66lWg7DQ7McyTzpuGT,0.000191,9,0.104,-19.459,0,La Viajera Perdida - Remasterizado,0,1930-06-21,0.224,130.077
0.23,1976,0.271,['Heatwave'],0.378,374827,0.1689999999999999,0,31fzVAmqx899uxIPomTYtO,0.0,2,0.1369999999999999,-18.575,1,Always and Forever,51,1976,0.0315,151.542
0.153,1974,0.888,['Gladys Knight & The Pips'],0.295,314733,0.4270000000000001,0,1jTDnQBkdBryVki8e5h66K,0.000101,11,0.0909,-10.01,1,Hold On,18,1974,0.0528,201.605
0.483,2007,0.00182,"['Beyoncé', 'JAY-Z']",0.593,273053,0.68,0,0GLUBbX4daHJkT3RQHEOia,4.84e-05,7,0.31,-5.556,1,Upgrade U (feat. Jay-Z),63,2007-05-29,0.335,84.54700000000003
0.295,1969,0.163,['Al Green'],0.7140000000000001,149333,0.309,0,7gmlRB4Xx8Q5gTQE3bY4rT,0.000561,9,0.2,-17.075,0,Gotta Find a New World,27,1969,0.101,111.514
0.878,1952,0.98,"['Vidal Valdez', 'Lupe Rodriguez']",0.617,174311,0.271,0,4vDqclW99ratPHvL7cksF0,0.667,9,0.202,-20.409,0,Jesusita,2,1952-01-01,0.0441,124.312
0.893,1966,0.748,['Elvis Presley'],0.65,115520,0.696,0,0qeWMz13V9UToYrEMApP7M,0.0,5,0.112,-8.258,1,Down by the Riverside and When The Saints Go Marching In,19,1966,0.0446,110.22
0.297,2013,0.861,"['George Garzone', 'Paul Motian', 'Steve Kuhn', 'Anders Christensen']",0.569,364107,0.332,0,2IYjnqNINCbJniu7NvTosj,0.0321,0,0.0877,-10.313,1,Alone,3,2013-09-23,0.0292,101.699
0.723,1990,0.192,['Rocky Orchestra'],0.591,289533,0.8059999999999999,0,3bBpDYd23FgiYSGmqaZVv7,0.8170000000000001,9,0.482,-7.056,0,Gonna Fly Now,32,1990-06-20,0.0289,94.043
0.522,1965,0.614,['The Yardbirds'],0.439,179960,0.414,0,757F1Tk1KCx2PvMkuD4GY0,0.000757,11,0.158,-10.947,0,Still I'm Sad - 2015 Remaster,23,1965,0.0311,121.578
0.7140000000000001,1991,0.441,['Tom Petty and the Heartbreakers'],0.615,189267,0.747,0,46kCzTrwMMjUh4By11wvxc,0.0,11,0.168,-9.525,1,Two Gunslingers,37,1991-01-01,0.0303,118.067
0.5529999999999999,1979,0.871,['Peter Green'],0.632,192840,0.065,0,5TZUlnvXkurBlNAS6OGi0T,0.8370000000000001,4,0.124,-24.748,0,Apostle,32,1979-01-01,0.0451,81.80199999999998
0.789,1972,0.387,['Stevie Wonder'],0.652,182093,0.604,0,1nsoufODs1GSaPI9oV9X6T,0.0,5,0.0615,-13.728,0,Tuesday Heartbreak,36,1972-10-28,0.0589,103.955
0.7809999999999999,1935,0.958,['Lonnie Johnson'],0.581,179293,0.388,0,6xj4p3ppCg7LAZRVhlF244,0.902,9,0.0861,-10.583,0,Playing With the Strings,2,1935,0.155,130.442
0.0755,1996,0.36,['South Border'],0.343,343400,0.182,0,0fANuI8483AKyup2bVWZOm,0.0,9,0.349,-13.755999999999998,1,Kahit Kailan - Multiplex Karaoke,53,1996-07-11,0.0313,116.016
0.816,2007,0.0898,['Los Telez'],0.737,211760,0.653,0,7tc8n0EmYbjoiouaxYTlyV,4.58e-05,2,0.0866,-4.525,1,Inténtalo Tú,46,2007-01-04,0.0484,154.067
0.7829999999999999,1934,0.754,['Jimmie Lunceford & His Orchestra'],0.648,182751,0.264,0,0N1i4dQs5TEuzHZQkHxNGb,0.00014,8,0.18,-12.827,1,Tain't What You Do (It's the Way That Cha Do It),1,1934-04-25,0.241,161.929
0.0622,1954,0.988,"['Giacomo Puccini', 'Maria Callas', 'Tullio Serafin', 'Philharmonia Orchestra']",0.235,199933,0.0459,0,3qjXZHFhbp4AZUUPrGBgaB,0.00642,1,0.0688,-20.091,1,"Puccini: La bohème, Act 3: ""Donde lieta uscì"" (Mimì)",14,1954,0.043,99.156
0.417,1934,0.00759,['Nomy'],0.4370000000000001,276428,0.905,0,5Zo4v6k8A54gucxtPnC7XA,3.72e-05,2,0.308,-4.54,1,Dance With Me Diablo - LOL Edit,3,1934-06-06,0.118,172.558
0.0857,2002,0.97,['Enaid'],0.1639999999999999,285813,0.19,0,5c3lMS5BpFOxgWTmmxlwj7,0.5770000000000001,2,0.171,-13.646,0,Guinevere's Tears,42,2002-02-19,0.0424,169.27599999999995
0.429,1983,0.184,['Depeche Mode'],0.687,287587,0.632,0,54xXazqjIynOVceHJfMsL5,0.0228,7,0.0685,-9.322,0,The Landscape Is Changing - 2007 Remaster,22,1983-09-14,0.0362,95.28
0.0603,1984,0.8959999999999999,['Michael Hedges'],0.382,427093,0.056,0,4FLvHusyC5GAhQp4i5E8Md,0.8759999999999999,11,0.0907,-24.365,0,Ménage à Trois,25,1984-06-18,0.0371,116.185
0.219,2006,0.772,['Gillian Welch'],0.513,318853,0.346,0,2SSBZMg2XdTC7vXBi0Ewkp,0.00152,9,0.713,-10.71,1,Black Star,39,2006-01-10,0.0296,134.54399999999998
0.792,1945,0.978,['Bill Monroe & His Blue Grass Boys'],0.431,175600,0.1369999999999999,0,2wmWmSi0DFDLbTLGmsSanf,0.0116,7,0.362,-17.683,1,How Will I Explain About You?,6,1945,0.0328,184.566
0.851,2003,0.509,['Frankie Valli & The Four Seasons'],0.63,167760,0.598,0,7tAwfqQWDA1dLKiLvn8EgH,1.39e-06,9,0.0802,-6.057,1,Dawn (Go Away),40,2003-01-14,0.0355,133.756
0.963,1951,0.892,['T. R. Mahalingam'],0.568,186387,0.375,0,0YvqvSGmrlnDHfC4l4ogd0,0.62,6,0.598,-12.345999999999998,1,Paatu Venuma,0,1951-12-01,0.117,148.826
0.98,2005,0.469,['Brazeros Musical De Durango'],0.847,199773,0.722,0,33U5ObLitg5YNCmDOzKZJb,0.256,0,0.0651,-5.439,1,"La Abeja Miope - En Vivo - Houston, Tx / 2005",46,2005-01-01,0.038,124.193
0.486,2002,0.00183,"['Kelly Rowland', 'Eve']",0.6679999999999999,215853,0.723,0,7ju8Fz9Z6rTNAzDMSoOCh2,0.0,1,0.0545,-5.995,1,Like This (feat. Eve),54,2002,0.279,178.12599999999995
0.336,2005,0.0168,['System Of A Down'],0.288,147960,0.987,1,28TReO2Mxk9Q3GA4K98YSz,0.0,4,0.264,-1.359,1,Kill Rock 'n Roll,62,2005-11-22,0.223,184.662
0.736,1968,0.584,"['Johnny Cash', 'The Statler Brothers']",0.675,140480,0.563,0,67JyZEggfEnbzacM0mEGAZ,0.0,6,0.667,-11.664,1,"Flowers On the Wall - Live at Folsom State Prison, Folsom, CA (2nd Show) - January 1968",29,1968-05-02,0.172,112.725
0.6709999999999999,2003,0.00573,"['blink-182', 'Robert Smith\xa0']",0.6890000000000001,280017,0.579,0,5kYhmkcnDalqUMxQxBcZkB,0.0276,9,0.089,-7.294,1,All Of This,50,2003-11-01,0.0315,117.641
0.968,1972,0.314,['The Staple Singers'],0.782,232040,0.493,0,0PHyYiRRHPW1jtaqMyBT4M,2.58e-06,1,0.0545,-12.486,1,We The People,32,1972,0.0313,107.029
